#timebase=4000000(ps)
,#voltbase=100000(mv/100)
1.073E-05,0.012
1.075E-05,0.008
1.077E-05,0.008
1.079E-05,0.008
1.081E-05,0.012
1.083E-05,0.008
1.085E-05,0.012
1.087E-05,0.004
1.089E-05,0.008
1.091E-05,0.012
1.093E-05,0.008
1.095E-05,0.004
1.097E-05,0.004
1.099E-05,0.004
1.101E-05,0.008
1.103E-05,0.008
1.105E-05,0.008
1.107E-05,0.004
1.109E-05,0.008
1.111E-05,0.012
1.113E-05,0.012
1.115E-05,0.008
1.117E-05,0.008
1.119E-05,0.012
1.121E-05,0.012
1.123E-05,0.016
1.125E-05,0.012
1.127E-05,0.004
1.129E-05,0.004
1.131E-05,0.008
1.133E-05,0.016
1.135E-05,0.004
1.137E-05,0.004
1.139E-05,0.008
1.141E-05,0.008
1.143E-05,0.004
1.145E-05,0.004
1.147E-05,0.004
1.149E-05,0.008
1.151E-05,0.012
1.153E-05,0.004
1.155E-05,0.008
1.157E-05,0.008
1.159E-05,0.004
1.161E-05,0.008
1.163E-05,0.008
1.165E-05,0.016
1.167E-05,0.016
1.169E-05,0.012
1.171E-05,0.016
1.173E-05,0.012
1.175E-05,0.016
1.177E-05,0.016
1.179E-05,0.012
1.181E-05,0.016
1.183E-05,0.008
1.185E-05,0.016
1.187E-05,0.020
1.189E-05,0.016
1.191E-05,0.016
1.193E-05,0.012
1.195E-05,0.012
1.197E-05,0.016
1.199E-05,0.012
1.201E-05,0.016
1.203E-05,0.012
1.205E-05,0.020
1.207E-05,0.012
1.209E-05,0.016
1.211E-05,0.016
1.213E-05,0.016
1.215E-05,0.020
1.217E-05,0.004
1.219E-05,0.012
1.221E-05,0.020
1.223E-05,0.016
1.225E-05,0.020
1.227E-05,0.020
1.229E-05,0.024
1.231E-05,0.024
1.233E-05,0.020
1.235E-05,0.020
1.237E-05,0.016
1.239E-05,0.016
1.241E-05,0.016
1.243E-05,0.016
1.245E-05,0.016
1.247E-05,0.012
1.249E-05,0.004
1.251E-05,0.004
1.253E-05,0.008
1.255E-05,0.004
1.257E-05,0.012
1.259E-05,0.008
1.261E-05,0.008
1.263E-05,0.004
1.265E-05,0.016
1.267E-05,0.012
1.269E-05,0.020
1.271E-05,0.020
1.273E-05,0.024
1.275E-05,0.028
1.277E-05,0.028
1.279E-05,0.024
1.281E-05,0.020
1.283E-05,0.016
1.285E-05,0.020
1.287E-05,0.008
1.289E-05,0.020
1.291E-05,0.016
1.293E-05,0.012
1.295E-05,0.016
1.297E-05,0.016
1.299E-05,0.020
1.301E-05,0.024
1.303E-05,0.020
1.305E-05,0.020
1.307E-05,0.016
1.309E-05,0.016
1.311E-05,0.004
1.313E-05,0.004
1.315E-05,0.004
1.317E-05,0.004
1.319E-05,0.012
1.321E-05,0.016
1.323E-05,0.016
1.325E-05,0.020
1.327E-05,0.020
1.329E-05,0.020
1.331E-05,0.016
1.333E-05,0.020
1.335E-05,0.020
1.337E-05,0.020
1.339E-05,0.016
1.341E-05,0.016
1.343E-05,0.016
1.345E-05,0.020
1.347E-05,0.016
1.349E-05,0.016
1.351E-05,0.016
1.353E-05,0.016
1.355E-05,0.016
1.357E-05,0.016
1.359E-05,0.008
1.361E-05,0.012
1.363E-05,0.012
1.365E-05,0.016
1.367E-05,0.016
1.369E-05,0.016
1.371E-05,0.012
1.373E-05,0.016
1.375E-05,0.012
1.377E-05,0.016
1.379E-05,0.008
1.381E-05,0.012
1.383E-05,0.008
1.385E-05,0.020
1.387E-05,0.016
1.389E-05,0.016
1.391E-05,0.016
1.393E-05,0.016
1.395E-05,0.020
1.397E-05,0.020
1.399E-05,0.028
1.401E-05,0.020
1.403E-05,0.024
1.405E-05,0.020
1.407E-05,0.020
1.409E-05,0.024
1.411E-05,0.020
1.413E-05,0.020
1.415E-05,0.024
1.417E-05,0.020
1.419E-05,0.016
1.421E-05,0.012
1.423E-05,0.020
1.425E-05,0.012
1.427E-05,0.012
1.429E-05,0.016
1.431E-05,0.016
1.433E-05,0.020
1.435E-05,0.016
1.437E-05,0.016
1.439E-05,0.020
1.441E-05,0.020
1.443E-05,0.016
1.445E-05,0.020
1.447E-05,0.016
1.449E-05,0.020
1.451E-05,0.020
1.453E-05,0.020
1.455E-05,0.016
1.457E-05,0.020
1.459E-05,0.016
1.461E-05,0.020
1.463E-05,0.024
1.465E-05,0.020
1.467E-05,0.024
1.469E-05,0.028
1.471E-05,0.024
1.473E-05,0.024
1.475E-05,0.024
1.477E-05,0.024
1.479E-05,0.020
1.481E-05,0.020
1.483E-05,0.024
1.485E-05,0.024
1.487E-05,0.020
1.489E-05,0.016
1.491E-05,0.020
1.493E-05,0.024
1.495E-05,0.020
1.497E-05,0.024
1.499E-05,0.016
1.501E-05,0.020
1.503E-05,0.020
1.505E-05,0.020
1.507E-05,0.016
1.509E-05,0.016
1.511E-05,0.016
1.513E-05,0.016
1.515E-05,0.016
1.517E-05,0.016
1.519E-05,0.016
1.521E-05,0.012
1.523E-05,0.016
1.525E-05,0.012
1.527E-05,0.008
1.529E-05,0.016
1.531E-05,0.008
1.533E-05,0.008
1.535E-05,0.008
1.537E-05,0.016
1.539E-05,0.016
1.541E-05,0.016
1.543E-05,0.024
1.545E-05,0.024
1.547E-05,0.020
1.549E-05,0.020
1.551E-05,0.024
1.553E-05,0.020
1.555E-05,0.024
1.557E-05,0.020
1.559E-05,0.020
1.561E-05,0.020
1.563E-05,0.024
1.565E-05,0.024
1.567E-05,0.020
1.569E-05,0.028
1.571E-05,0.024
1.573E-05,0.016
1.575E-05,0.020
1.577E-05,0.016
1.579E-05,0.016
1.581E-05,0.020
1.583E-05,0.020
1.585E-05,0.016
1.587E-05,0.016
1.589E-05,0.016
1.591E-05,0.012
1.593E-05,0.012
1.595E-05,0.008
1.597E-05,0.008
1.599E-05,0.008
1.601E-05,0.004
1.603E-05,0.000
1.605E-05,0.000
1.607E-05,0.004
1.609E-05,0.004
1.611E-05,0.012
1.613E-05,0.016
1.615E-05,0.016
1.617E-05,0.012
1.619E-05,0.016
1.621E-05,0.008
1.623E-05,0.008
1.625E-05,0.012
1.627E-05,0.008
1.629E-05,0.020
1.631E-05,0.016
1.633E-05,0.016
1.635E-05,0.020
1.637E-05,0.016
1.639E-05,0.024
1.641E-05,0.016
1.643E-05,0.016
1.645E-05,0.016
1.647E-05,0.012
1.649E-05,0.012
1.651E-05,0.016
1.653E-05,0.004
1.655E-05,0.004
1.657E-05,0.016
1.659E-05,0.004
1.661E-05,0.016
1.663E-05,0.008
1.665E-05,0.004
1.667E-05,0.012
1.669E-05,0.008
1.671E-05,0.012
1.673E-05,0.008
1.675E-05,0.012
1.677E-05,0.004
1.679E-05,0.008
1.681E-05,0.008
1.683E-05,0.004
1.685E-05,0.004
1.687E-05,0.004
1.689E-05,0.004
1.691E-05,0.008
1.693E-05,0.004
1.695E-05,0.008
1.697E-05,0.008
1.699E-05,0.004
1.701E-05,0.004
1.703E-05,0.008
1.705E-05,0.004
1.707E-05,0.008
1.709E-05,0.012
1.711E-05,0.012
1.713E-05,0.012
1.715E-05,0.012
1.717E-05,0.016
1.719E-05,0.016
1.721E-05,0.012
1.723E-05,0.008
1.725E-05,0.016
1.727E-05,0.016
1.729E-05,0.012
1.731E-05,0.004
1.733E-05,0.008
1.735E-05,0.004
1.737E-05,0.004
1.739E-05,0.012
1.741E-05,0.008
1.743E-05,0.004
1.745E-05,0.004
1.747E-05,0.004
1.749E-05,0.008
1.751E-05,0.008
1.753E-05,0.000
1.755E-05,0.004
1.757E-05,0.004
1.759E-05,0.008
1.761E-05,0.008
1.763E-05,0.000
1.765E-05,0.008
1.767E-05,0.004
1.769E-05,0.004
1.771E-05,0.004
1.773E-05,0.008
1.775E-05,0.008
1.777E-05,0.000
1.779E-05,0.004
1.781E-05,0.012
1.783E-05,0.000
1.785E-05,0.000
1.787E-05,0.000
1.789E-05,0.004
1.791E-05,0.012
1.793E-05,0.004
1.795E-05,0.004
1.797E-05,0.000
1.799E-05,0.008
1.801E-05,0.004
1.803E-05,0.004
1.805E-05,0.008
1.807E-05,0.012
1.809E-05,0.016
1.811E-05,0.008
1.813E-05,0.012
1.815E-05,0.016
1.817E-05,0.008
1.819E-05,0.012
1.821E-05,0.004
1.823E-05,0.016
1.825E-05,0.004
1.827E-05,0.008
1.829E-05,0.004
1.831E-05,0.000
1.833E-05,0.004
1.835E-05,0.008
1.837E-05,0.008
1.839E-05,0.000
1.841E-05,0.000
1.843E-05,0.004
1.845E-05,0.004
1.847E-05,0.004
1.849E-05,0.008
1.851E-05,0.008
1.853E-05,0.004
1.855E-05,0.004
1.857E-05,0.004
1.859E-05,0.004
1.861E-05,0.008
1.863E-05,0.000
1.865E-05,0.004
1.867E-05,0.008
1.869E-05,0.004
1.871E-05,0.000
1.873E-05,0.004
1.875E-05,0.004
1.877E-05,0.004
1.879E-05,0.008
1.881E-05,0.008
1.883E-05,0.000
1.885E-05,0.008
1.887E-05,0.016
1.889E-05,0.000
1.891E-05,0.000
1.893E-05,-0.004
1.895E-05,0.004
1.897E-05,0.004
1.899E-05,0.004
1.901E-05,0.004
1.903E-05,0.004
1.905E-05,0.000
1.907E-05,0.004
1.909E-05,0.000
1.911E-05,0.000
1.913E-05,0.000
1.915E-05,0.004
1.917E-05,0.004
1.919E-05,0.000
1.921E-05,0.004
1.923E-05,0.004
1.925E-05,0.008
1.927E-05,0.004
1.929E-05,0.000
1.931E-05,0.004
1.933E-05,0.008
1.935E-05,0.004
1.937E-05,0.000
1.939E-05,0.008
1.941E-05,0.000
1.943E-05,0.004
1.945E-05,0.004
1.947E-05,0.000
1.949E-05,0.000
1.951E-05,0.000
1.953E-05,0.004
1.955E-05,0.000
1.957E-05,0.004
1.959E-05,0.004
1.961E-05,0.000
1.963E-05,0.004
1.965E-05,0.004
1.967E-05,0.000
1.969E-05,0.004
1.971E-05,0.004
1.973E-05,0.000
1.975E-05,0.004
1.977E-05,0.000
1.979E-05,0.004
1.981E-05,0.004
1.983E-05,0.004
1.985E-05,0.000
1.987E-05,0.000
1.989E-05,0.004
1.991E-05,0.008
1.993E-05,0.000
1.995E-05,0.004
1.997E-05,0.004
1.999E-05,0.000
2.001E-05,0.004
2.003E-05,0.004
2.005E-05,0.000
2.007E-05,0.000
2.009E-05,0.000
2.011E-05,0.000
2.013E-05,0.000
2.015E-05,0.000
2.017E-05,0.004
2.019E-05,0.004
2.021E-05,0.000
2.023E-05,0.000
2.025E-05,0.008
2.027E-05,0.004
2.029E-05,0.000
2.031E-05,0.004
2.033E-05,0.000
2.035E-05,0.000
2.037E-05,0.008
2.039E-05,0.000
2.041E-05,0.000
2.043E-05,0.000
2.045E-05,0.000
2.047E-05,0.004
2.049E-05,0.000
2.051E-05,0.000
2.053E-05,0.004
2.055E-05,0.004
2.057E-05,0.000
2.059E-05,0.004
2.061E-05,0.004
2.063E-05,0.004
2.065E-05,0.000
2.067E-05,0.000
2.069E-05,0.004
2.071E-05,0.004
2.073E-05,0.000
2.075E-05,0.004
2.077E-05,0.000
2.079E-05,0.004
2.081E-05,0.000
2.083E-05,0.004
2.085E-05,0.004
2.087E-05,0.004
2.089E-05,0.004
2.091E-05,0.004
2.093E-05,0.000
2.095E-05,0.008
2.097E-05,0.000
2.099E-05,0.004
2.101E-05,0.000
2.103E-05,0.004
2.105E-05,0.004
2.107E-05,0.000
2.109E-05,0.000
2.111E-05,0.004
2.113E-05,0.000
2.115E-05,0.004
2.117E-05,0.004
2.119E-05,0.000
2.121E-05,0.000
2.123E-05,0.008
2.125E-05,0.004
2.127E-05,0.000
2.129E-05,0.000
2.131E-05,0.000
2.133E-05,0.004
2.135E-05,0.004
2.137E-05,0.000
2.139E-05,0.000
2.141E-05,0.008
2.143E-05,0.000
2.145E-05,0.000
2.147E-05,0.000
2.149E-05,0.004
2.151E-05,0.008
2.153E-05,0.004
2.155E-05,0.008
2.157E-05,0.008
2.159E-05,0.000
2.161E-05,0.008
2.163E-05,0.004
2.165E-05,0.000
2.167E-05,0.004
2.169E-05,0.004
2.171E-05,0.000
2.173E-05,0.000
2.175E-05,0.004
2.177E-05,0.000
2.179E-05,0.004
2.181E-05,0.004
2.183E-05,0.000
2.185E-05,0.000
2.187E-05,0.000
2.189E-05,0.004
2.191E-05,0.004
2.193E-05,0.004
2.195E-05,0.004
2.197E-05,0.004
2.199E-05,0.000
2.201E-05,0.004
2.203E-05,0.008
2.205E-05,0.000
2.207E-05,0.000
2.209E-05,0.000
2.211E-05,0.004
2.213E-05,0.008
2.215E-05,0.004
2.217E-05,0.000
2.219E-05,0.004
2.221E-05,0.008
2.223E-05,0.000
2.225E-05,0.000
2.227E-05,0.000
2.229E-05,0.004
2.231E-05,0.000
2.233E-05,0.000
2.235E-05,0.004
2.237E-05,0.000
2.239E-05,0.000
2.241E-05,0.000
2.243E-05,0.004
2.245E-05,0.004
2.247E-05,0.000
2.249E-05,0.000
2.251E-05,0.000
2.253E-05,0.000
2.255E-05,0.004
2.257E-05,0.000
2.259E-05,0.004
2.261E-05,0.000
2.263E-05,0.000
2.265E-05,0.000
2.267E-05,0.004
2.269E-05,0.004
2.271E-05,0.004
2.273E-05,0.000
2.275E-05,0.000
2.277E-05,0.000
2.279E-05,0.004
2.281E-05,0.004
2.283E-05,0.004
2.285E-05,0.000
2.287E-05,0.008
2.289E-05,0.000
2.291E-05,0.004
2.293E-05,0.004
2.295E-05,0.000
2.297E-05,0.000
2.299E-05,0.000
2.301E-05,0.004
2.303E-05,0.000
2.305E-05,0.004
2.307E-05,0.004
2.309E-05,0.000
2.311E-05,0.000
2.313E-05,0.004
2.315E-05,0.000
2.317E-05,0.004
2.319E-05,0.004
2.321E-05,0.000
2.323E-05,0.004
2.325E-05,0.000
2.327E-05,0.000
2.329E-05,0.000
2.331E-05,0.004
2.333E-05,0.000
2.335E-05,0.008
2.337E-05,0.004
2.339E-05,0.000
2.341E-05,0.000
2.343E-05,0.000
2.345E-05,0.004
2.347E-05,0.000
2.349E-05,0.000
2.351E-05,0.000
2.353E-05,0.004
2.355E-05,0.004
2.357E-05,0.000
2.359E-05,0.004
2.361E-05,0.004
2.363E-05,0.004
2.365E-05,0.000
2.367E-05,0.004
2.369E-05,0.000
2.371E-05,0.000
2.373E-05,0.000
2.375E-05,0.008
2.377E-05,0.004
2.379E-05,0.000
2.381E-05,0.008
2.383E-05,0.000
2.385E-05,0.000
2.387E-05,0.000
2.389E-05,0.000
2.391E-05,0.000
2.393E-05,0.004
2.395E-05,0.008
2.397E-05,0.000
2.399E-05,0.004
2.401E-05,0.000
2.403E-05,0.000
2.405E-05,0.000
2.407E-05,0.000
2.409E-05,0.000
2.411E-05,0.004
2.413E-05,0.004
2.415E-05,0.000
2.417E-05,0.004
2.419E-05,0.008
2.421E-05,0.000
2.423E-05,0.000
2.425E-05,0.004
2.427E-05,0.004
2.429E-05,0.000
2.431E-05,0.004
2.433E-05,0.004
2.435E-05,0.000
2.437E-05,0.004
2.439E-05,0.004
2.441E-05,0.000
2.443E-05,0.000
2.445E-05,0.004
2.447E-05,0.004
2.449E-05,0.000
2.451E-05,0.000
2.453E-05,0.000
2.455E-05,0.000
2.457E-05,0.000
2.459E-05,0.000
2.461E-05,0.000
2.463E-05,0.000
2.465E-05,0.004
2.467E-05,0.004
2.469E-05,0.000
2.471E-05,0.000
2.473E-05,0.008
2.475E-05,0.004
2.477E-05,0.000
2.479E-05,0.004
2.481E-05,0.000
2.483E-05,0.004
2.485E-05,0.000
2.487E-05,0.000
2.489E-05,0.004
2.491E-05,0.000
2.493E-05,0.000
2.495E-05,0.000
2.497E-05,0.008
2.499E-05,0.004
2.501E-05,0.000
2.503E-05,0.004
2.505E-05,0.000
2.507E-05,0.008
2.509E-05,0.004
2.511E-05,0.000
2.513E-05,0.004
2.515E-05,0.004
2.517E-05,0.000
2.519E-05,0.000
2.521E-05,0.008
2.523E-05,0.000
2.525E-05,0.004
2.527E-05,0.004
2.529E-05,0.004
2.531E-05,0.000
2.533E-05,0.000
2.535E-05,0.008
2.537E-05,0.000
2.539E-05,0.000
2.541E-05,0.004
2.543E-05,0.004
2.545E-05,0.000
2.547E-05,0.000
2.549E-05,0.000
2.551E-05,0.008
2.553E-05,0.004
2.555E-05,0.000
2.557E-05,0.000
2.559E-05,0.004
2.561E-05,0.000
2.563E-05,0.004
2.565E-05,0.004
2.567E-05,0.000
2.569E-05,0.004
2.571E-05,0.004
2.573E-05,0.004
2.575E-05,0.004
2.577E-05,0.004
2.579E-05,0.004
2.581E-05,0.004
2.583E-05,0.000
2.585E-05,0.000
2.587E-05,0.004
2.589E-05,0.000
2.591E-05,0.004
2.593E-05,0.004
2.595E-05,0.000
2.597E-05,0.000
2.599E-05,0.004
2.601E-05,0.008
2.603E-05,0.000
2.605E-05,0.004
2.607E-05,0.000
2.609E-05,0.004
2.611E-05,0.000
2.613E-05,0.000
2.615E-05,0.004
2.617E-05,0.004
2.619E-05,0.004
2.621E-05,0.004
2.623E-05,0.000
2.625E-05,0.000
2.627E-05,0.004
2.629E-05,0.004
2.631E-05,0.000
2.633E-05,0.004
2.635E-05,0.004
2.637E-05,0.000
2.639E-05,0.008
2.641E-05,0.000
2.643E-05,0.004
2.645E-05,0.000
2.647E-05,0.000
2.649E-05,0.000
2.651E-05,0.004
2.653E-05,0.000
2.655E-05,0.004
2.657E-05,0.000
2.659E-05,0.000
2.661E-05,0.000
2.663E-05,0.004
2.665E-05,0.000
2.667E-05,0.000
2.669E-05,0.004
2.671E-05,0.004
2.673E-05,0.000
2.675E-05,0.000
2.677E-05,0.004
2.679E-05,0.004
2.681E-05,0.000
2.683E-05,0.004
2.685E-05,0.000
2.687E-05,0.004
2.689E-05,0.004
2.691E-05,0.000
2.693E-05,0.000
2.695E-05,0.000
2.697E-05,0.000
2.699E-05,0.000
2.701E-05,0.000
2.703E-05,0.004
2.705E-05,0.000
2.707E-05,0.004
2.709E-05,0.008
2.711E-05,0.000
2.713E-05,0.004
2.715E-05,0.000
2.717E-05,0.004
2.719E-05,0.004
2.721E-05,0.000
2.723E-05,0.000
2.725E-05,0.004
2.727E-05,0.004
2.729E-05,0.000
2.731E-05,0.004
2.733E-05,0.000
2.735E-05,0.004
2.737E-05,0.004
2.739E-05,0.000
2.741E-05,0.000
2.743E-05,0.000
2.745E-05,0.000
2.747E-05,0.004
2.749E-05,0.000
2.751E-05,0.000
2.753E-05,0.004
2.755E-05,0.008
2.757E-05,0.000
2.759E-05,0.008
2.761E-05,0.000
2.763E-05,0.000
2.765E-05,0.000
2.767E-05,0.000
2.769E-05,0.000
2.771E-05,0.000
2.773E-05,0.000
2.775E-05,0.004
2.777E-05,0.004
2.779E-05,0.000
2.781E-05,0.000
2.783E-05,0.000
2.785E-05,0.000
2.787E-05,0.000
2.789E-05,0.004
2.791E-05,0.004
2.793E-05,0.000
2.795E-05,0.004
2.797E-05,0.004
2.799E-05,0.004
2.801E-05,0.000
2.803E-05,0.000
2.805E-05,0.004
2.807E-05,0.004
2.809E-05,0.000
2.811E-05,0.000
2.813E-05,0.004
2.815E-05,0.000
2.817E-05,0.000
2.819E-05,0.000
2.821E-05,0.004
2.823E-05,0.008
2.825E-05,0.004
2.827E-05,0.000
2.829E-05,0.000
2.831E-05,0.008
2.833E-05,0.000
2.835E-05,0.000
2.837E-05,0.004
2.839E-05,0.004
2.841E-05,0.004
2.843E-05,0.004
2.845E-05,0.000
2.847E-05,0.004
2.849E-05,0.000
2.851E-05,0.000
2.853E-05,0.000
2.855E-05,0.000
2.857E-05,0.004
2.859E-05,0.004
2.861E-05,0.000
2.863E-05,0.004
2.865E-05,0.000
2.867E-05,0.000
2.869E-05,0.000
2.871E-05,0.004
2.873E-05,0.004
2.875E-05,0.004
2.877E-05,0.004
2.879E-05,0.000
2.881E-05,0.000
2.883E-05,0.004
2.885E-05,0.000
2.887E-05,0.004
2.889E-05,0.004
2.891E-05,0.000
2.893E-05,0.000
2.895E-05,0.000
2.897E-05,0.004
2.899E-05,0.000
2.901E-05,0.000
2.903E-05,0.000
2.905E-05,0.004
2.907E-05,0.004
2.909E-05,0.000
2.911E-05,0.000
2.913E-05,0.004
2.915E-05,0.000
2.917E-05,0.000
2.919E-05,0.000
2.921E-05,0.000
2.923E-05,0.000
2.925E-05,0.000
2.927E-05,0.000
2.929E-05,0.004
2.931E-05,0.004
2.933E-05,0.000
2.935E-05,0.004
2.937E-05,0.000
2.939E-05,0.004
2.941E-05,0.000
2.943E-05,0.004
2.945E-05,0.004
2.947E-05,0.000
2.949E-05,0.004
2.951E-05,0.000
2.953E-05,0.000
2.955E-05,0.000
2.957E-05,0.004
2.959E-05,0.004
2.961E-05,0.004
2.963E-05,0.004
2.965E-05,0.004
2.967E-05,0.004
2.969E-05,0.000
2.971E-05,0.004
2.973E-05,0.000
2.975E-05,0.000
2.977E-05,0.000
2.979E-05,0.004
2.981E-05,0.004
2.983E-05,0.004
2.985E-05,0.000
2.987E-05,0.000
2.989E-05,0.000
2.991E-05,0.004
2.993E-05,0.004
2.995E-05,0.000
2.997E-05,0.004
2.999E-05,0.000
3.001E-05,0.000
3.003E-05,0.004
3.005E-05,0.004
3.007E-05,0.000
3.009E-05,0.000
3.011E-05,0.004
3.013E-05,0.004
3.015E-05,0.004
3.017E-05,0.000
3.019E-05,0.000
3.021E-05,0.000
3.023E-05,0.004
3.025E-05,0.004
3.027E-05,0.004
3.029E-05,0.004
3.031E-05,0.000
3.033E-05,0.000
3.035E-05,0.000
3.037E-05,0.004
3.039E-05,0.000
3.041E-05,0.004
3.043E-05,0.000
3.045E-05,0.000
3.047E-05,0.000
3.049E-05,0.004
3.051E-05,0.008
3.053E-05,0.000
3.055E-05,0.000
3.057E-05,0.004
3.059E-05,0.004
3.061E-05,0.000
3.063E-05,0.000
3.065E-05,0.000
3.067E-05,0.004
3.069E-05,0.008
3.071E-05,0.000
3.073E-05,0.004
3.075E-05,0.000
3.077E-05,0.000
3.079E-05,0.004
3.081E-05,0.004
3.083E-05,0.004
3.085E-05,0.000
3.087E-05,0.004
3.089E-05,0.000
3.091E-05,0.000
3.093E-05,0.004
3.095E-05,0.004
3.097E-05,0.000
3.099E-05,0.004
3.101E-05,0.004
3.103E-05,0.004
3.105E-05,0.004
3.107E-05,0.000
3.109E-05,0.000
3.111E-05,0.000
3.113E-05,0.000
3.115E-05,0.004
3.117E-05,0.004
3.119E-05,0.004
3.121E-05,0.000
3.123E-05,0.008
3.125E-05,0.000
3.127E-05,0.004
3.129E-05,0.000
3.131E-05,0.000
3.133E-05,0.008
3.135E-05,0.004
3.137E-05,0.000
3.139E-05,0.000
3.141E-05,0.000
3.143E-05,0.000
3.145E-05,0.000
3.147E-05,0.000
3.149E-05,0.004
3.151E-05,0.000
3.153E-05,0.004
3.155E-05,0.004
3.157E-05,0.000
3.159E-05,0.004
3.161E-05,0.004
3.163E-05,0.008
3.165E-05,0.000
3.167E-05,0.000
3.169E-05,0.004
3.171E-05,0.004
3.173E-05,0.004
3.175E-05,0.000
3.177E-05,0.000
3.179E-05,0.004
3.181E-05,0.004
3.183E-05,0.000
3.185E-05,0.004
3.187E-05,0.000
3.189E-05,0.000
3.191E-05,0.004
3.193E-05,0.000
3.195E-05,0.000
3.197E-05,0.000
3.199E-05,0.000
3.201E-05,0.008
3.203E-05,0.008
3.205E-05,0.000
3.207E-05,0.004
3.209E-05,0.004
3.211E-05,0.000
3.213E-05,0.000
3.215E-05,0.000
3.217E-05,0.004
3.219E-05,0.004
3.221E-05,0.000
3.223E-05,0.000
3.225E-05,0.000
3.227E-05,0.000
3.229E-05,0.000
3.231E-05,0.000
3.233E-05,0.004
3.235E-05,0.004
3.237E-05,0.000
3.239E-05,0.000
3.241E-05,0.000
3.243E-05,0.000
3.245E-05,0.000
3.247E-05,0.000
3.249E-05,0.000
3.251E-05,0.004
3.253E-05,0.004
3.255E-05,0.000
3.257E-05,0.000
3.259E-05,0.000
3.261E-05,0.004
3.263E-05,0.000
3.265E-05,0.004
3.267E-05,0.008
3.269E-05,0.000
3.271E-05,0.000
3.273E-05,0.004
3.275E-05,0.004
3.277E-05,0.004
3.279E-05,0.000
3.281E-05,0.004
3.283E-05,0.004
3.285E-05,0.000
3.287E-05,0.000
3.289E-05,0.004
3.291E-05,0.004
3.293E-05,0.004
3.295E-05,0.004
3.297E-05,0.008
3.299E-05,0.000
3.301E-05,0.004
3.303E-05,0.004
3.305E-05,0.004
3.307E-05,0.004
3.309E-05,0.000
3.311E-05,0.000
3.313E-05,0.004
3.315E-05,0.004
3.317E-05,0.000
3.319E-05,0.000
3.321E-05,0.004
3.323E-05,0.004
3.325E-05,0.000
3.327E-05,0.000
3.329E-05,0.000
3.331E-05,0.004
3.333E-05,0.004
3.335E-05,0.000
3.337E-05,0.004
3.339E-05,0.000
3.341E-05,0.004
3.343E-05,0.004
3.345E-05,0.000
3.347E-05,0.004
3.349E-05,0.000
3.351E-05,0.000
3.353E-05,0.004
3.355E-05,0.004
3.357E-05,0.000
3.359E-05,0.000
3.361E-05,0.000
3.363E-05,-0.004
3.365E-05,0.004
3.367E-05,0.000
3.369E-05,0.004
3.371E-05,0.000
3.373E-05,0.004
3.375E-05,0.004
3.377E-05,0.000
3.379E-05,0.004
3.381E-05,0.000
3.383E-05,0.004
3.385E-05,0.000
3.387E-05,0.000
3.389E-05,0.004
3.391E-05,0.008
3.393E-05,0.000
3.395E-05,0.004
3.397E-05,0.004
3.399E-05,0.000
3.401E-05,0.004
3.403E-05,0.000
3.405E-05,0.000
3.407E-05,0.004
3.409E-05,0.004
3.411E-05,0.000
3.413E-05,0.004
3.415E-05,0.000
3.417E-05,0.000
3.419E-05,0.004
3.421E-05,0.004
3.423E-05,0.000
3.425E-05,0.000
3.427E-05,0.004
3.429E-05,0.004
3.431E-05,0.004
3.433E-05,0.004
3.435E-05,0.000
3.437E-05,0.004
3.439E-05,0.004
3.441E-05,0.000
3.443E-05,0.000
3.445E-05,0.004
3.447E-05,0.000
3.449E-05,0.004
3.451E-05,0.004
3.453E-05,0.000
3.455E-05,0.000
3.457E-05,0.004
3.459E-05,0.004
3.461E-05,0.000
3.463E-05,0.000
3.465E-05,0.000
3.467E-05,0.004
3.469E-05,0.008
3.471E-05,0.000
3.473E-05,0.004
3.475E-05,0.004
3.477E-05,0.004
3.479E-05,0.000
3.481E-05,0.004
3.483E-05,0.004
3.485E-05,0.000
3.487E-05,0.004
3.489E-05,0.000
3.491E-05,0.008
3.493E-05,0.004
3.495E-05,0.000
3.497E-05,0.008
3.499E-05,0.004
3.501E-05,0.004
3.503E-05,0.004
3.505E-05,0.000
3.507E-05,0.000
3.509E-05,0.000
3.511E-05,0.004
3.513E-05,0.000
3.515E-05,0.004
3.517E-05,0.000
3.519E-05,0.000
3.521E-05,0.000
3.523E-05,0.004
3.525E-05,0.004
3.527E-05,0.000
3.529E-05,0.004
3.531E-05,0.004
3.533E-05,0.004
3.535E-05,0.000
3.537E-05,0.004
3.539E-05,0.000
3.541E-05,0.004
3.543E-05,0.000
3.545E-05,0.000
3.547E-05,0.004
3.549E-05,0.004
3.551E-05,0.004
3.553E-05,0.000
3.555E-05,0.004
3.557E-05,0.000
3.559E-05,0.004
3.561E-05,0.000
3.563E-05,0.000
3.565E-05,0.000
3.567E-05,0.008
3.569E-05,0.000
3.571E-05,0.000
3.573E-05,0.004
3.575E-05,0.000
3.577E-05,0.004
3.579E-05,0.004
3.581E-05,0.000
3.583E-05,0.008
3.585E-05,0.000
3.587E-05,0.004
3.589E-05,0.000
3.591E-05,0.000
3.593E-05,0.000
3.595E-05,0.004
3.597E-05,0.008
3.599E-05,0.004
3.601E-05,0.000
3.603E-05,0.000
3.605E-05,0.004
3.607E-05,0.004
3.609E-05,0.004
